sample_id,image_path,gridsat_slot,time_offset_h,missing_fraction,bt_mean_k,bt_min_k,cold_cloud_fraction,central_cold_cloud_fraction,pixel_sha256,dhash,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_00061,data/processed/classification/D-DD/CLS_00061.png,2000-11-26T06:00:00Z,0.0,0.0,255.27,182.56,0.29949,0.75065,aafa07bb16519d7916264bc33617a1dc98a92e7ed810ac43ea6cbfe1317a6105,edf9f9f1f0e46ccc,0,D-DD,Depression / Deep Depression,2000331N09092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-11-26T06:00:00Z,9.3,90.8,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_00062,data/processed/classification/D-DD/CLS_00062.png,2000-11-30T18:00:00Z,0.0,0.0,284.22,194.44,0.00884,0.03231,d4acea937651ca13405a08bc146f77f4a4df48bbfb858c143174804e13e233ea,77b874e5a4c4396e,0,D-DD,Depression / Deep Depression,2000331N09092,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2000-11-30T18:00:00Z,11.5,75.7,TS,25.0,D,,,-1,25.0,True
CLS_00063,data/processed/classification/D-DD/CLS_00063.png,2000-12-02T15:00:00Z,0.0,0.0,290.15,198.46,0.012,0.04704,483364c403c245d89c30e641328648dd1f1abf2c10a9ac05f713353da4142c7d,163c79f2f3211a07,0,D-DD,Depression / Deep Depression,2000331N09092,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2000-12-02T15:00:00Z,11.7,69.4,TS,30.0,DD,,,-1,30.0,True
CLS_00064,data/processed/classification/D-DD/CLS_00064.png,2000-12-04T00:00:00Z,0.0,0.0,257.44,179.49,0.29666,0.39822,a605c0f82ad9757805f3b82bac0d085655d64b70cbd35af46a2b7337afd39297,2a1cccc2f0b23c18,0,D-DD,Depression / Deep Depression,2000333S11140,SAM,SI,WA,south_indian_ocean,,2000-12-04T00:00:00Z,-14.2,127.6,TS,30.0,DD,30.0,bom,-1,30.0,True
CLS_00065,data/processed/classification/D-DD/CLS_00065.png,2000-12-04T09:00:00Z,0.0,0.0,291.72,218.58,0.00602,0.02385,cdff5a8838ad59d877d3776acf41233e37aa7cbc9d6b45d1a85c4e35edf55766,e4d8d97826134db0,0,D-DD,Depression / Deep Depression,2000331N09092,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2000-12-04T09:00:00Z,10.1,61.2,TS,28.0,DD,,,-1,28.0,True
CLS_00066,data/processed/classification/D-DD/CLS_00066.png,2000-12-23T06:00:00Z,0.0,0.0,270.29,192.04,0.14554,0.44947,d9e06f694ddc717ee5f4248e3d88b26efec38401f98ea99aeda32f415a8f5b24,e0d0f1e8f8c6f336,0,D-DD,Depression / Deep Depression,2000358N08086,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-12-23T06:00:00Z,7.8,85.8,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_00067,data/processed/classification/D-DD/CLS_00067.png,2000-12-24T00:00:00Z,0.0,0.0,270.98,183.51,0.12036,0.33509,d158974fa83a2d6ef851a9e2ff90e81258b4e2f4c1870094495399e7bf48ab79,30e0e4f0e3f3e7c7,0,D-DD,Depression / Deep Depression,2000358N08086,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-12-24T00:00:00Z,7.9,84.2,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_00068,data/processed/classification/D-DD/CLS_00068.png,2000-12-24T12:00:00Z,0.0,0.0,271.45,181.03,0.1381,0.4729,9934cbffda81dd1002010165f412af29c71fbfd96f4abcb7bf09b073ecce8f48,7cf8f8ece4d9c382,0,D-DD,Depression / Deep Depression,2000358N08086,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2000-12-24T12:00:00Z,8.2,83.7,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_00069,data/processed/classification/D-DD/CLS_00069.png,2000-12-28T09:00:00Z,0.0,0.0,278.35,201.72,0.06541,0.06325,f5b2c72deefd59a59295d3f3e9c4cb38b828db37b524ff4b7f69ecea13cac35e,1f6ee1c8699e7cce,0,D-DD,Depression / Deep Depression,2000358N08086,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2000-12-28T09:00:00Z,8.7,77.0,TS,30.0,DD,,,-1,30.0,True
CLS_00070,data/processed/classification/D-DD/CLS_00070.png,2000-12-29T09:00:00Z,0.0,0.0,264.46,182.4,0.15708,0.44746,26357c639ba3e8b9d5f258e974d889178291aa24cf9880e2c48d9e836e5c3ef8,1333f1f1e5c70e87,0,D-DD,Depression / Deep Depression,2000364N07130,SOULIK,WP,MM,pacific_ocean,western_pacific,2000-12-29T09:00:00Z,9.1,129.9,TS,25.0,D,,,-1,25.0,True
CLS_00071,data/processed/classification/D-DD/CLS_00071.png,2001-01-18T03:00:00Z,0.0,0.0,272.34,188.23,0.10147,0.19355,1ea761379512919c448e8ffbced9235ab0062fd5d29c1cbb1fb7c96f915f2ee3,8189cbc5e663c1a0,0,D-DD,Depression / Deep Depression,2001018S12086,CHARLY,SI,MM,south_indian_ocean,,2001-01-18T03:00:00Z,-12.6,86.4,TS,25.0,D,,,-1,25.0,True
CLS_00072,data/processed/classification/D-DD/CLS_00072.png,2001-02-10T00:00:00Z,0.0,0.0,256.85,181.96,0.25732,0.46864,ea367d770fc59c92fc63c81d76aac8c8a1cd773fc45d0e6b2a114d4075b1e1ba,87ce62e0296373ac,0,D-DD,Depression / Deep Depression,2001039S11139,WINSOME,SP,EA,pacific_ocean,southern_pacific,2001-02-10T00:00:00Z,-11.6,137.5,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_00073,data/processed/classification/D-DD/CLS_00073.png,2001-02-12T03:00:00Z,0.0,0.0,260.68,181.94,0.25097,0.23361,d69d26408e91c00c31d1a7e2b127eb07f9d2adac44d8c167168eed0a732b4341,b65ecf4666727ef4,0,D-DD,Depression / Deep Depression,2001039S11139,WINSOME,SI,WA,south_indian_ocean,,2001-02-12T03:00:00Z,-16.4,132.4,TS,25.0,D,,,-1,25.0,True
CLS_00074,data/processed/classification/D-DD/CLS_00074.png,2001-02-16T00:00:00Z,0.0,0.0,270.08,189.39,0.16061,0.37059,ad03d15ad8edb4b10a34cfe6722a8aa740009caa5e9132c02eef1123c65fd183,e360b0387c3c3472,0,D-DD,Depression / Deep Depression,2001047S17157,UNNAMED,SP,EA,pacific_ocean,southern_pacific,2001-02-16T00:00:00Z,-16.8,157.4,TS,25.0,D,,,-1,25.0,True
CLS_00075,data/processed/classification/D-DD/CLS_00075.png,2001-02-18T06:00:00Z,0.0,0.0,256.71,194.15,0.20949,0.26521,06296f1bb6454ecfb3187e77670462277b517cead57274105b74446793fb8c7a,21692d6933f2f2b9,0,D-DD,Depression / Deep Depression,2001047S17157,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2001-02-18T06:00:00Z,-22.2,168.3,TS,30.0,DD,,,-1,30.0,True
CLS_00076,data/processed/classification/D-DD/CLS_00076.png,2001-02-19T06:00:00Z,0.0,0.0,274.49,191.55,0.05759,0.14444,a3a7ad36be44f5829b2d3eb3541574baf3582be83a42772aaff93f8a281a7b57,d3f3e3e5ec880bcf,0,D-DD,Depression / Deep Depression,2001047N09134,UNNAMED,WP,MM,pacific_ocean,western_pacific,2001-02-19T06:00:00Z,11.4,122.0,TS,25.0,D,,,-1,25.0,True
CLS_00077,data/processed/classification/D-DD/CLS_00077.png,2001-02-20T06:00:00Z,0.0,0.0,264.54,191.5,0.14621,0.3742,6b3b4ce5311d800f67f864383d6160028ab929a4e8c4a3532afb4885f025f905,2cccfaf8bd3c4961,0,D-DD,Depression / Deep Depression,2001049S17198,OMA,SP,MM,pacific_ocean,southern_pacific,2001-02-20T06:00:00Z,-21.2,-164.0,TS,30.0,DD,30.0,nadi,-1,30.0,True
CLS_00078,data/processed/classification/D-DD/CLS_00078.png,2001-02-25T06:00:00Z,0.0,0.0,267.98,181.44,0.17369,0.30734,4f04bd268b70868a671d8b0a280bea06210496bd36d64b7957637ef3ba56b36e,d3e4d2e135cc7efe,0,D-DD,Depression / Deep Depression,2001054S15155,ABIGAIL,SP,EA,pacific_ocean,southern_pacific,2001-02-25T06:00:00Z,-16.7,141.0,TS,30.0,DD,30.0,bom,-1,30.0,True
CLS_00079,data/processed/classification/D-DD/CLS_00079.png,2001-02-28T18:00:00Z,0.0,0.0,276.21,195.55,0.08758,0.21101,a3fadbfb786054568d99da13e73454bafe51ace3d67c3d719d9eb851134a1f22,921139381e5e014b,0,D-DD,Depression / Deep Depression,2001060S19223,RITA,SP,MM,pacific_ocean,southern_pacific,2001-02-28T18:00:00Z,-19.3,-136.8,TS,25.0,D,,,-1,25.0,True
CLS_00080,data/processed/classification/D-DD/CLS_00080.png,2001-03-02T03:00:00Z,0.0,0.0,271.88,191.12,0.09909,0.23917,c5293890558f5952e9dba28c17ef3aaaa34353026ecf99c04d57b057a0da88c8,c0c068b0f2743c7c,0,D-DD,Depression / Deep Depression,2001054S15155,ABIGAIL,SI,WA,south_indian_ocean,,2001-03-02T03:00:00Z,-18.6,126.9,TS,25.0,D,,,-1,25.0,True
CLS_00081,data/processed/classification/D-DD/CLS_00081.png,2001-04-02T09:00:00Z,0.0,0.0,269.26,191.13,0.16705,0.35586,06c3ce1671a037e2519c49681c9f0b848e0c961e95bb777b809911f5dc11d6df,e56178f260787004,0,D-DD,Depression / Deep Depression,2001091S11111,WALTER,SI,WA,south_indian_ocean,,2001-04-02T09:00:00Z,-9.7,107.1,TS,25.0,D,,,-1,25.0,True
CLS_00082,data/processed/classification/D-DD/CLS_00082.png,2001-04-03T06:00:00Z,0.0,0.0,272.6,191.58,0.11142,0.29479,c12695da4a8c9e9d62150cd94a9633f0f8a3a1d7c99c8af42f4873949ab1be00,e6f3e96471fb76f0,0,D-DD,Depression / Deep Depression,2001093S10062,EVARISTE,SI,MM,south_indian_ocean,,2001-04-03T06:00:00Z,-9.9,61.5,TS,30.0,DD,25.0,reunion,-1,25.0,True
CLS_00083,data/processed/classification/D-DD/CLS_00083.png,2001-04-04T12:00:00Z,0.0,0.0,257.23,184.04,0.22449,0.52089,16efbef5c80ff8929e3aaf35d579a359f17b5ad0c222a3b3f96f41cb20b4d5a2,f3f1396ce9cf7430,0,D-DD,Depression / Deep Depression,2001094S12172,SOSE,SP,MM,pacific_ocean,southern_pacific,2001-04-04T12:00:00Z,-12.5,168.8,TS,25.0,D,,,-1,25.0,True
CLS_00084,data/processed/classification/D-DD/CLS_00084.png,2001-04-05T15:00:00Z,0.0,0.0,252.18,184.28,0.3364,0.6345,efc058a38b07ee6539de0dcad4da4c808b9ac4d52612d1bbdeacebf211fb6d8d,b1d97b686070f8fc,0,D-DD,Depression / Deep Depression,2001094S12172,SOSE,SP,MM,pacific_ocean,southern_pacific,2001-04-05T15:00:00Z,-13.6,166.2,TS,30.0,DD,,,-1,30.0,True
CLS_00085,data/processed/classification/D-DD/CLS_00085.png,2001-04-16T00:00:00Z,0.0,0.0,262.06,183.87,0.24939,0.69172,bc93eeb85bc778ab9be755216bf32c63b43179d7eabcc001137b3cfe8773db83,13c1e3e2e0f07199,0,D-DD,Depression / Deep Depression,2001106S08137,ALISTAIR,SP,EA,pacific_ocean,southern_pacific,2001-04-16T00:00:00Z,-8.2,135.5,TS,25.0,D,25.0,bom,-1,25.0,True
CLS_00086,data/processed/classification/D-DD/CLS_00086.png,2001-04-23T12:00:00Z,0.0,0.0,283.14,225.65,0.00635,0.00982,51c5ec49157079e522f12e17b6032d2e8738900da297b38cfc4d1a8b9fa8f5c9,6470710ebebe070b,0,D-DD,Depression / Deep Depression,2001106S08137,ALISTAIR,SI,WA,south_indian_ocean,,2001-04-23T12:00:00Z,-24.2,111.5,TS,25.0,D,40.0,bom,-1,40.0,True
CLS_00087,data/processed/classification/D-DD/CLS_00087.png,2001-06-25T09:00:00Z,0.0,0.0,286.16,228.88,0.00188,0.0029,35c73b0499468881342225adcac72f8fd44d5faa3e5e5d2371f2afbc1df72049,257268ecf9b64c6d,0,D-DD,Depression / Deep Depression,2001171N12234,BARBARA,EP,CP,pacific_ocean,eastern_pacific,2001-06-25T09:00:00Z,21.3,-154.1,TS,25.0,D,,,-1,25.0,True
CLS_00088,data/processed/classification/D-DD/CLS_00088.png,2001-07-10T18:00:00Z,0.0,0.0,269.88,189.58,0.17986,0.31172,156446018827a9e5f4bc57788e49e3be1bca66f4bc2968ea59822f5255e43a0d,89e74c1818381cff,0,D-DD,Depression / Deep Depression,2001192N21177,UNNAMED,WP,MM,pacific_ocean,western_pacific,2001-07-10T18:00:00Z,21.4,176.9,TS,25.0,D,,,-1,25.0,True
CLS_00089,data/processed/classification/D-DD/CLS_00089.png,2001-07-14T21:00:00Z,0.0,0.0,277.4,195.83,0.06999,0.02083,c1921a5ba82afe88bed7da6e7db4e4e8146985ab4d350c68d050f84ed6ca6c22,030d0e27e7c6c6ea,0,D-DD,Depression / Deep Depression,2001194N15252,COSME,EP,MM,pacific_ocean,eastern_pacific,2001-07-14T21:00:00Z,18.5,-115.5,TS,28.0,DD,,,-1,28.0,True
CLS_00090,data/processed/classification/D-DD/CLS_00090.png,2001-07-20T21:00:00Z,0.0,0.0,269.14,195.5,0.1717,0.41237,cacdecc456f828171f1043f42a7027ec8fdfc88560fc9772f0259f1e31974746,034cd8b1e181c3f3,0,D-DD,Depression / Deep Depression,2001202N14243,ERICK,EP,MM,pacific_ocean,eastern_pacific,2001-07-20T21:00:00Z,14.1,-117.8,TS,30.0,DD,,,-1,30.0,True
CLS_00091,data/processed/classification/D-DD/CLS_00091.png,2001-07-21T06:00:00Z,0.0,0.0,277.4,193.13,0.08667,0.22763,1abd091a1a8565d74027038a5a956b8b14a8a742e2c835cf6f975f1080f0bf09,abc32e50b9b9b8e5,0,D-DD,Depression / Deep Depression,2001202N23152,KONG-REY,WP,MM,pacific_ocean,western_pacific,2001-07-21T06:00:00Z,24.0,151.8,TS,25.0,D,,tokyo,-1,25.0,True
CLS_00092,data/processed/classification/D-DD/CLS_00092.png,2001-07-23T00:00:00Z,0.0,0.0,273.69,190.81,0.13332,0.29639,8fd4b2edc3963f85530e29b7f0ced9fe5430e4db48dc5a0c1f53a623112cab19,8858f3e363e6d8dc,0,D-DD,Depression / Deep Depression,2001204N19127,YUTU,WP,MM,pacific_ocean,western_pacific,2001-07-23T00:00:00Z,19.4,124.0,TS,25.0,D,,tokyo,-1,25.0,True
CLS_00093,data/processed/classification/D-DD/CLS_00093.png,2001-07-26T03:00:00Z,0.0,0.0,271.23,190.78,0.1555,0.33609,1bdf7489fbfd3c9dd0796d89aedf1dc8aa5eac2fd21ff843c7d08365ec26e000,031f3f67e1e180c8,0,D-DD,Depression / Deep Depression,2001206N14134,TORAJI,WP,MM,pacific_ocean,western_pacific,2001-07-26T03:00:00Z,16.1,131.2,TS,25.0,D,,,-1,25.0,True
CLS_00094,data/processed/classification/D-DD/CLS_00094.png,2001-08-01T15:00:00Z,0.0,0.0,263.85,188.9,0.2161,0.23136,dd912ba5d5505e647abeb6d64dd470ad0c993a544b1a3434c6042f3ed7b0e040,eeecdb3373cbdf3c,0,D-DD,Depression / Deep Depression,2001212N10158,MAN-YI,WP,MM,pacific_ocean,western_pacific,2001-08-01T15:00:00Z,10.5,153.2,TS,23.0,D,,,-1,23.0,True
CLS_00095,data/processed/classification/D-DD/CLS_00095.png,2001-08-25T00:00:00Z,0.0,0.0,261.32,189.07,0.28,0.33485,0f9b389b8f1abddf0a1605a97f3a7c840540792b6c28ff22479a723af405c813,e16170b0b8f8bc99,0,D-DD,Depression / Deep Depression,2001236N21161,UNNAMED,WP,MM,pacific_ocean,western_pacific,2001-08-25T00:00:00Z,23.7,162.4,TS,30.0,DD,,,-1,30.0,True
CLS_00096,data/processed/classification/D-DD/CLS_00096.png,2001-08-26T09:00:00Z,0.0,0.0,263.04,188.92,0.2326,0.38994,9be74aea43040ff1fd60e322d6cf0e4b55514194a61f8a056969e928c6c10576,33ee383866218183,0,D-DD,Depression / Deep Depression,2001238N16139,WUTIP,WP,MM,pacific_ocean,western_pacific,2001-08-26T09:00:00Z,16.0,140.1,TS,25.0,D,,,-1,25.0,True
CLS_00097,data/processed/classification/D-DD/CLS_00097.png,2001-09-03T06:00:00Z,0.0,0.0,264.36,192.65,0.20896,0.28101,d83d95d14021dc956eb170e6bdf4c384ca4520ecea92fa0a99391ec1c3072baf,dbdb773293e13830,0,D-DD,Depression / Deep Depression,2001246N19156,DANAS,WP,MM,pacific_ocean,western_pacific,2001-09-03T06:00:00Z,18.9,155.7,TS,25.0,D,,tokyo,-1,25.0,True
CLS_00098,data/processed/classification/D-DD/CLS_00098.png,2001-09-08T09:00:00Z,0.0,0.0,281.06,209.09,0.01635,0.03716,388997b4d4c67f8606c74d3aba8fb3dbabee308ee0e96fa7b7137fc32c10921e,e11cbc7971f8e8e9,0,D-DD,Depression / Deep Depression,2001248N17251,HENRIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-08T09:00:00Z,22.2,-133.3,TS,33.0,DD,,,-1,33.0,True
CLS_00099,data/processed/classification/D-DD/CLS_00099.png,2001-09-18T15:00:00Z,0.0,0.0,279.9,195.07,0.0507,0.08414,7910e994b1fd5844223d9e1158bde2f4a91cf487cf4daf4e2f3aab2734310f7e,1438636173f3f9bc,0,D-DD,Depression / Deep Depression,2001248N23125,NARI,WP,MM,pacific_ocean,western_pacific,2001-09-18T15:00:00Z,22.9,120.2,TS,33.0,DD,,,-1,33.0,True
CLS_00100,data/processed/classification/D-DD/CLS_00100.png,2001-09-24T00:00:00Z,0.0,0.0,283.89,198.34,0.04427,0.15077,78f76f2a7eb9b0f6207eb024eedaa4a371b41364728fc2221266a63ca368b062,48d8703070c9ca55,0,D-DD,Depression / Deep Depression,2001266N10217,UNNAMED,EP,CP,pacific_ocean,eastern_pacific,2001-09-24T00:00:00Z,10.2,-151.0,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00101,data/processed/classification/D-DD/CLS_00101.png,2001-09-24T15:00:00Z,0.0,0.0,280.29,193.24,0.04899,0.08959,6292694dbdaf5b4db2eaa5c1afd7b4fc4710dcd208ecd37a8516bfc045cbf29a,0d3ef465e7cf1dfd,0,D-DD,Depression / Deep Depression,2001267N17070,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-09-24T15:00:00Z,16.9,69.1,TS,25.0,D,,,-1,25.0,True
CLS_00102,data/processed/classification/D-DD/CLS_00102.png,2001-09-25T09:00:00Z,0.0,0.0,285.5,190.97,0.04772,0.05663,8c00cb079d0b46769de0bd8f555b5b90119a9c441cdc18c48473134d8ee116fc,43b06262e62e0fbd,0,D-DD,Depression / Deep Depression,2001267N17070,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-09-25T09:00:00Z,17.1,68.1,TS,28.0,DD,30.0,newdelhi,-1,30.0,True
CLS_00103,data/processed/classification/D-DD/CLS_00103.png,2001-09-26T03:00:00Z,0.0,0.0,283.86,193.24,0.01974,0.05462,41a3542c232a04b771d2343e499735844cf05245bac5a7bb7a345e54088053cd,cab869e7e3cf16ce,0,D-DD,Depression / Deep Depression,2001267N17070,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-09-26T03:00:00Z,18.0,67.2,TS,33.0,DD,35.0,newdelhi,-1,35.0,True
CLS_00104,data/processed/classification/D-DD/CLS_00104.png,2001-09-27T09:00:00Z,0.0,0.0,296.38,195.49,0.00617,0.02148,a78160e8653636471b1d554e010febd13990daddf6cef21b0c9c1ee95676cf05,01f068e7a73bebbb,0,D-DD,Depression / Deep Depression,2001267N17070,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-09-27T09:00:00Z,18.7,63.5,TS,30.0,DD,,,-1,30.0,True
CLS_00105,data/processed/classification/D-DD/CLS_00105.png,2001-09-27T21:00:00Z,0.0,0.0,290.16,202.61,0.00738,0.00462,b935d9dea4cb41786c28ddd0adeb583b075bbf237e880d2120fc64e9ed287ebd,d9b464e3a19fe7f6,0,D-DD,Depression / Deep Depression,2001267N17070,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-09-27T21:00:00Z,19.0,62.3,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_00106,data/processed/classification/D-DD/CLS_00106.png,2001-09-28T12:00:00Z,0.0,0.0,295.77,217.37,0.00355,0.0,181d12d6ad01d9b821ea4a05cd9fb5108c15d48c9231070f0167ed37178738a2,91643471e6c6dffe,0,D-DD,Depression / Deep Depression,2001267N17070,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-09-28T12:00:00Z,19.4,61.1,TS,20.0,D,,,-1,20.0,True
CLS_00107,data/processed/classification/D-DD/CLS_00107.png,2001-09-29T00:00:00Z,0.0,0.0,277.11,197.67,0.05452,0.1855,267944e05edbba1ed696f71c5c737e413e29349e27cfb2886fb90923bd393650,079e3931f272c2e0,0,D-DD,Depression / Deep Depression,2001264N21126,LEKIMA,WP,MM,pacific_ocean,western_pacific,2001-09-29T00:00:00Z,25.3,120.3,TS,30.0,DD,,tokyo,-1,30.0,True
CLS_00108,data/processed/classification/D-DD/CLS_00108.png,2001-10-02T06:00:00Z,0.0,0.0,277.52,192.66,0.05447,0.20604,beddd4cc977a8b0b5b6a0d875f5b9f78d4746037444fab54eb8a8c67b7029ded,f88fe8f061c68e06,0,D-DD,Depression / Deep Depression,2001275N12258,LORENA,EP,MM,pacific_ocean,eastern_pacific,2001-10-02T06:00:00Z,12.0,-103.1,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00109,data/processed/classification/D-DD/CLS_00109.png,2001-10-03T21:00:00Z,0.0,0.0,265.07,186.59,0.23633,0.39817,c1e3810c3276a97f02556fb976f82602ca8e53478d17db4f579a933cebdc61b1,c16168f8323bf6dd,0,D-DD,Depression / Deep Depression,2001276N13146,KROSA,WP,MM,pacific_ocean,western_pacific,2001-10-03T21:00:00Z,14.9,144.3,TS,33.0,DD,,,-1,33.0,True
CLS_00110,data/processed/classification/D-DD/CLS_00110.png,2001-10-05T06:00:00Z,0.0,0.0,267.86,196.89,0.1354,0.23118,6712012ee46f8a1b280e9c6eb73a65c8e4068b25905482cbdb845148ac660fde,266d5befeeecc0c1,0,D-DD,Depression / Deep Depression,2001277S10082,UNNAMED,SI,MM,south_indian_ocean,,2001-10-05T06:00:00Z,-10.2,82.7,TS,25.0,D,,,-1,25.0,True
CLS_00111,data/processed/classification/D-DD/CLS_00111.png,2001-10-08T06:00:00Z,0.0,0.0,283.24,192.29,0.06236,0.22385,0309c72ca70e6f2de869d17bdaddcb9fc1642c5c4c0054caee6a373062dee2f5,8789d8f27271e944,0,D-DD,Depression / Deep Depression,2001281N18071,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-10-08T06:00:00Z,17.7,70.8,TS,25.0,D,,,-1,25.0,True
CLS_00112,data/processed/classification/D-DD/CLS_00112.png,2001-10-09T03:00:00Z,0.0,0.0,279.13,194.57,0.05806,0.22698,e6abda189a39fcfde2e9e777570f3382ebfd15c3410db20af4a4d986097fcab5,87be71f160f26727,0,D-DD,Depression / Deep Depression,2001281N18071,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-10-09T03:00:00Z,18.5,69.7,TS,28.0,DD,30.0,newdelhi,-1,30.0,True
CLS_00113,data/processed/classification/D-DD/CLS_00113.png,2001-10-10T18:00:00Z,0.0,0.0,286.89,189.75,0.04475,6e-05,98a8050bb6d91ef7336a143000396db722de2821ee7dfcab0d41240ae83ea6a6,c61f3737fb313f47,0,D-DD,Depression / Deep Depression,2001281N18071,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-10-10T18:00:00Z,18.6,67.5,TS,25.0,D,,,-1,25.0,True
CLS_00114,data/processed/classification/D-DD/CLS_00114.png,2001-10-11T15:00:00Z,0.0,0.0,291.37,202.68,0.01834,0.0016,9226a857bd60a33d7039157928d54a2e746fe2daf44de2a5841479090ca84a2c,e7ee9b73e7d79b91,0,D-DD,Depression / Deep Depression,2001281N18071,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-10-11T15:00:00Z,18.7,66.1,TS,18.0,D,,,-1,18.0,True
CLS_00115,data/processed/classification/D-DD/CLS_00115.png,2001-10-12T15:00:00Z,0.0,0.0,289.14,194.57,0.03356,0.04077,91e1d6fc68a872d9c41e75f79eb22011d2861701e9ff0b4dca4655fdb9044fd1,e7def47bb3b56961,0,D-DD,Depression / Deep Depression,2001281N18071,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-10-12T15:00:00Z,19.5,66.3,TS,20.0,D,,,-1,20.0,True
CLS_00116,data/processed/classification/D-DD/CLS_00116.png,2001-10-13T03:00:00Z,0.0,0.0,292.84,218.75,0.00174,0.00438,b483e2e67c2b28c844273b11aa3af0c261f8418115163156c47a84c2cc00862b,c0c733367b9b3539,0,D-DD,Depression / Deep Depression,2001281N18071,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-10-13T03:00:00Z,19.9,65.4,TS,20.0,D,,,-1,20.0,True
CLS_00117,data/processed/classification/D-DD/CLS_00117.png,2001-10-18T00:00:00Z,0.0,0.0,263.45,189.46,0.20034,0.50237,4c7463aef60e35821039c528800e12e27478d8af65a49bc8011b0a0e6d0bf09c,e89874f070d9e9dc,0,D-DD,Depression / Deep Depression,2001291N05158,PODUL,WP,MM,pacific_ocean,western_pacific,2001-10-18T00:00:00Z,5.2,156.7,TS,25.0,D,,tokyo,-1,25.0,True
CLS_00118,data/processed/classification/D-DD/CLS_00118.png,2001-10-24T00:00:00Z,0.0,0.0,279.62,196.04,0.04059,0.02065,847b006d9880355f8a61a995f82edd02db1c8ebc58a703f3700b66e7935d2d16,41c3c638f834c2c9,0,D-DD,Depression / Deep Depression,2001294N11235,NARDA,EP,CP,pacific_ocean,eastern_pacific,2001-10-24T00:00:00Z,16.4,-141.2,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00119,data/processed/classification/D-DD/CLS_00119.png,2001-10-25T09:00:00Z,0.0,0.0,261.24,182.05,0.22656,0.33467,8075bbb5ed1bdb8f3752625f68986ce043469609b7fdd8d5fdd46b054dde5af1,cac6cfcd92b0b83c,0,D-DD,Depression / Deep Depression,2001298S07098,ALEX:ANDRE,SI,WA,south_indian_ocean,,2001-10-25T09:00:00Z,-7.2,96.1,TS,25.0,D,,,-1,25.0,True
CLS_00120,data/processed/classification/D-DD/CLS_00120.png,2001-11-03T18:00:00Z,0.0,0.0,289.83,231.71,0.0001,0.00041,4798799279cf6dd0c03f61ab3cb79c06dc4695eb43a7992fdb6cac3e1304f553,b36778b06db1624b,0,D-DD,Depression / Deep Depression,2001304N12237,OCTAVE,EP,MM,pacific_ocean,eastern_pacific,2001-11-03T18:00:00Z,18.8,-132.5,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00121,data/processed/classification/D-DD/CLS_00121.png,2001-11-06T15:00:00Z,0.0,0.0,256.93,185.05,0.23557,0.58645,f93b8ac7288ede9b716f609a1c8db0696daa0562293df3a4fcb26fefe8a65759,ec70f1e8c3e36334,0,D-DD,Depression / Deep Depression,2001309N10130,LINGLING,WP,MM,pacific_ocean,western_pacific,2001-11-06T15:00:00Z,10.5,125.6,TS,30.0,DD,,,-1,30.0,True
