sample_id,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_00131,0,D-DD,Depression / Deep Depression,2001329S06095,BAKO:BESSI,SI,WA,south_indian_ocean,,2001-11-25T06:00:00Z,-6.7,95.4,TS,20.0,D,20.0,bom,-1,20.0,True
CLS_00132,0,D-DD,Depression / Deep Depression,2001334S21200,TRINA,SP,MM,pacific_ocean,southern_pacific,2001-12-01T03:00:00Z,-21.5,-159.1,TS,28.0,DD,,,-1,28.0,True
CLS_00133,0,D-DD,Depression / Deep Depression,2001334S21200,TRINA,SP,MM,pacific_ocean,southern_pacific,2001-12-02T12:00:00Z,-21.1,-158.4,TS,30.0,DD,,nadi,-1,30.0,True
CLS_00134,0,D-DD,Depression / Deep Depression,2001361N01106,VAMEI,NI,BB,north_indian_ocean,bay_of_bengal,2001-12-28T18:00:00Z,2.0,99.9,TS,25.0,D,,,-1,25.0,True
CLS_00135,0,D-DD,Depression / Deep Depression,2001363S10185,WAKA,SP,MM,pacific_ocean,southern_pacific,2001-12-28T21:00:00Z,-10.5,-174.5,TS,30.0,DD,,,-1,30.0,True
CLS_00136,0,D-DD,Depression / Deep Depression,2001361N01106,VAMEI,NI,BB,north_indian_ocean,bay_of_bengal,2001-12-30T03:00:00Z,4.0,93.8,TS,25.0,D,,,-1,25.0,True
CLS_00137,0,D-DD,Depression / Deep Depression,2001361N01106,VAMEI,NI,BB,north_indian_ocean,bay_of_bengal,2001-12-30T15:00:00Z,4.5,92.1,TS,30.0,DD,,,-1,30.0,True
CLS_00138,0,D-DD,Depression / Deep Depression,2001361N01106,VAMEI,NI,BB,north_indian_ocean,bay_of_bengal,2001-12-31T15:00:00Z,4.0,90.4,TS,33.0,DD,,,-1,33.0,True
CLS_00139,0,D-DD,Depression / Deep Depression,2001361N01106,VAMEI,NI,BB,north_indian_ocean,bay_of_bengal,2002-01-01T06:00:00Z,3.0,89.3,TS,25.0,D,,,-1,25.0,True
CLS_00140,0,D-DD,Depression / Deep Depression,2001365S12138,BERNIE,SP,EA,pacific_ocean,southern_pacific,2002-01-03T03:00:00Z,-14.6,139.0,TS,30.0,DD,,,-1,30.0,True
CLS_00141,0,D-DD,Depression / Deep Depression,2001364S19036,CYPRIEN,SI,MM,south_indian_ocean,,2002-01-03T06:00:00Z,-22.1,44.1,TS,25.0,D,30.0,reunion,-1,30.0,True
CLS_00142,0,D-DD,Depression / Deep Depression,2001365S12138,BERNIE,SP,EA,pacific_ocean,southern_pacific,2002-01-04T18:00:00Z,-16.7,138.5,TS,25.0,D,35.0,bom,-1,35.0,True
CLS_00143,0,D-DD,Depression / Deep Depression,2002023S10089,EDDY,SI,MM,south_indian_ocean,,2002-01-23T12:00:00Z,-11.7,89.6,TS,25.0,D,28.0,reunion,-1,28.0,True
CLS_00144,0,D-DD,Depression / Deep Depression,2002033S13121,CHRIS,SI,WA,south_indian_ocean,,2002-02-03T00:00:00Z,-15.3,121.5,TS,30.0,DD,40.0,bom,-1,40.0,True
CLS_00145,0,D-DD,Depression / Deep Depression,2002042S20156,CLAUDIA,SP,EA,pacific_ocean,southern_pacific,2002-02-10T18:00:00Z,-19.5,155.8,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_00146,0,D-DD,Depression / Deep Depression,2002054S17176,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2002-02-23T06:00:00Z,-16.5,175.5,TS,20.0,D,,,-1,20.0,True
CLS_00147,0,D-DD,Depression / Deep Depression,2002062S15154,DES,SP,EA,pacific_ocean,southern_pacific,2002-03-05T00:00:00Z,-19.1,158.4,TS,30.0,DD,40.0,bom,-1,40.0,True
CLS_00148,0,D-DD,Depression / Deep Depression,2002073S16161,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2002-03-13T21:00:00Z,-16.5,161.2,TS,25.0,D,,,-1,25.0,True
CLS_00149,0,D-DD,Depression / Deep Depression,2002073S16161,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2002-03-16T03:00:00Z,-22.9,176.1,TS,30.0,DD,,,-1,30.0,True
CLS_00150,0,D-DD,Depression / Deep Depression,2002078N04138,UNNAMED,WP,MM,pacific_ocean,western_pacific,2002-03-19T09:00:00Z,5.9,133.8,TS,25.0,D,,,-1,25.0,True
CLS_00151,0,D-DD,Depression / Deep Depression,2002081S08084,IKALA,SI,MM,south_indian_ocean,,2002-03-22T12:00:00Z,-8.2,81.5,TS,25.0,D,20.0,reunion,-1,20.0,True
CLS_00152,0,D-DD,Depression / Deep Depression,2002096N11155,UNNAMED,WP,MM,pacific_ocean,western_pacific,2002-04-05T21:00:00Z,13.5,156.5,TS,30.0,DD,,,-1,30.0,True
CLS_00153,0,D-DD,Depression / Deep Depression,2002096S10103,DIANNE:JERY,SI,WA,south_indian_ocean,,2002-04-06T21:00:00Z,-12.2,98.5,TS,33.0,DD,35.0,bom,-1,35.0,True
CLS_00154,0,D-DD,Depression / Deep Depression,2002098S07133,BONNIE,SI,WA,south_indian_ocean,,2002-04-09T12:00:00Z,-8.1,128.6,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_00155,0,D-DD,Depression / Deep Depression,2002126N09068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2002-05-05T18:00:00Z,8.6,67.7,TS,25.0,D,,,-1,25.0,True
CLS_00156,0,D-DD,Depression / Deep Depression,2002126N09068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2002-05-06T12:00:00Z,11.2,66.0,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_00157,0,D-DD,Depression / Deep Depression,2002129N08096,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-05-09T09:00:00Z,8.7,95.3,TS,28.0,DD,,,-1,28.0,True
CLS_00158,0,D-DD,Depression / Deep Depression,2002128S05097,ERROL,SI,WA,south_indian_ocean,,2002-05-09T09:00:00Z,-6.7,97.4,TS,30.0,DD,,,-1,30.0,True
CLS_00159,0,D-DD,Depression / Deep Depression,2002129N08096,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-05-09T21:00:00Z,9.6,95.1,TS,30.0,DD,,,-1,30.0,True
CLS_00160,0,D-DD,Depression / Deep Depression,2002126N09068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2002-05-10T18:00:00Z,17.4,53.1,TS,30.0,DD,,,-1,30.0,True
CLS_00161,0,D-DD,Depression / Deep Depression,2002129N08096,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-05-12T06:00:00Z,18.3,96.6,TS,25.0,D,,,-1,25.0,True
CLS_00162,0,D-DD,Depression / Deep Depression,2002143S07157,UPIA,SP,EA,pacific_ocean,southern_pacific,2002-05-23T09:00:00Z,-6.8,157.1,TS,25.0,D,,,-1,25.0,True
CLS_00163,0,D-DD,Depression / Deep Depression,2002145N11259,ALMA,EP,MM,pacific_ocean,eastern_pacific,2002-05-24T21:00:00Z,11.3,-101.3,TS,30.0,DD,,,-1,30.0,True
CLS_00164,0,D-DD,Depression / Deep Depression,2002155N20112,NOGURI,WP,MM,pacific_ocean,western_pacific,2002-06-06T00:00:00Z,19.9,114.9,TS,30.0,DD,,tokyo,-1,30.0,True
CLS_00165,0,D-DD,Depression / Deep Depression,2002187N11160,HALONG,WP,MM,pacific_ocean,western_pacific,2002-07-05T12:00:00Z,11.3,160.3,TS,20.0,D,,,-1,20.0,True
CLS_00166,0,D-DD,Depression / Deep Depression,2002198N09182,KALMAEGI,EP,CP,pacific_ocean,eastern_pacific,2002-07-19T15:00:00Z,15.3,181.6,TS,25.0,D,,,-1,25.0,True
CLS_00167,0,D-DD,Depression / Deep Depression,2002198N09182,KALMAEGI,WP,MM,pacific_ocean,western_pacific,2002-07-20T21:00:00Z,17.2,178.3,TS,30.0,DD,,,-1,30.0,True
CLS_00168,0,D-DD,Depression / Deep Depression,2002202N13254,DOUGLAS,EP,MM,pacific_ocean,eastern_pacific,2002-07-26T15:00:00Z,21.5,-136.3,TS,25.0,D,,,-1,25.0,True
CLS_00169,0,D-DD,Depression / Deep Depression,2002204N12263,ELIDA,EP,MM,pacific_ocean,eastern_pacific,2002-07-30T15:00:00Z,29.1,-128.6,TS,23.0,D,,,-1,23.0,True
CLS_00170,0,D-DD,Depression / Deep Depression,2002218N13241,UNNAMED,EP,MM,pacific_ocean,eastern_pacific,2002-08-06T15:00:00Z,15.2,-121.1,TS,30.0,DD,,,-1,30.0,True
CLS_00171,0,D-DD,Depression / Deep Depression,2002222N11131,UNNAMED,WP,MM,pacific_ocean,western_pacific,2002-08-10T18:00:00Z,10.4,130.7,TS,25.0,D,,,-1,25.0,True
CLS_00172,0,D-DD,Depression / Deep Depression,2002234N11221,ALIKA,EP,CP,pacific_ocean,eastern_pacific,2002-08-23T18:00:00Z,11.4,-147.0,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00173,0,D-DD,Depression / Deep Depression,2002234N13253,FAUSTO,EP,CP,pacific_ocean,eastern_pacific,2002-09-01T00:00:00Z,33.3,-163.8,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00174,0,D-DD,Depression / Deep Depression,2002247S03067,ABAIMBA,SI,MM,south_indian_ocean,,2002-09-06T15:00:00Z,-3.9,58.5,TS,30.0,DD,,,-1,30.0,True
CLS_00175,0,D-DD,Depression / Deep Depression,2002252N20121,HAGUPIT,WP,MM,pacific_ocean,western_pacific,2002-09-09T21:00:00Z,19.5,118.6,TS,20.0,D,,,-1,20.0,True
CLS_00176,0,D-DD,Depression / Deep Depression,2002289N18162,UNNAMED,WP,MM,pacific_ocean,western_pacific,2002-10-20T00:00:00Z,17.3,146.1,TS,20.0,D,,,-1,20.0,True
CLS_00177,0,D-DD,Depression / Deep Depression,2002295N11261,KENNA,EP,MM,pacific_ocean,eastern_pacific,2002-10-22T03:00:00Z,11.4,-99.9,TS,33.0,DD,,,-1,33.0,True
CLS_00178,0,D-DD,Depression / Deep Depression,2002314N12083,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-11-10T09:00:00Z,12.1,82.5,TS,25.0,D,,,-1,25.0,True
CLS_00179,0,D-DD,Depression / Deep Depression,2002314N12083,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-11-11T03:00:00Z,14.0,83.4,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_00180,0,D-DD,Depression / Deep Depression,2002314N12083,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-11-12T12:00:00Z,23.7,89.7,TS,30.0,DD,,newdelhi,-1,30.0,True
CLS_00181,0,D-DD,Depression / Deep Depression,2002327N10089,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-11-22T21:00:00Z,9.8,88.7,TS,25.0,D,,,-1,25.0,True
CLS_00182,0,D-DD,Depression / Deep Depression,2002327N10089,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-11-23T09:00:00Z,11.2,88.0,TS,30.0,DD,,,-1,30.0,True
CLS_00183,0,D-DD,Depression / Deep Depression,2002319S06078,BOURA,SI,MM,south_indian_ocean,,2002-11-25T09:00:00Z,-7.7,48.7,TS,25.0,D,,,-1,25.0,True
CLS_00184,0,D-DD,Depression / Deep Depression,2002335S13182,YOLANDE,SP,MM,pacific_ocean,southern_pacific,2002-12-02T00:00:00Z,-14.1,-177.2,TS,25.0,D,,,-1,25.0,True
CLS_00185,0,D-DD,Depression / Deep Depression,2002335N05166,PONGSONA,WP,MM,pacific_ocean,western_pacific,2002-12-02T09:00:00Z,7.2,164.2,TS,25.0,D,,,-1,25.0,True
CLS_00186,0,D-DD,Depression / Deep Depression,2002335S13182,YOLANDE,SP,MM,pacific_ocean,southern_pacific,2002-12-02T15:00:00Z,-15.2,-177.4,TS,25.0,D,,,-1,25.0,True
CLS_00187,0,D-DD,Depression / Deep Depression,2002355N04077,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-12-21T06:00:00Z,1.9,78.7,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_00188,0,D-DD,Depression / Deep Depression,2002355N04077,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-12-21T18:00:00Z,2.6,79.4,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_00189,0,D-DD,Depression / Deep Depression,2002355N04077,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-12-22T12:00:00Z,3.7,80.4,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_00190,0,D-DD,Depression / Deep Depression,2002356S07070,CRYSTAL,SI,MM,south_indian_ocean,,2002-12-23T03:00:00Z,-10.0,67.4,TS,25.0,D,,,-1,25.0,True
CLS_00191,0,D-DD,Depression / Deep Depression,2002355N04077,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-12-23T03:00:00Z,4.3,80.7,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_00192,0,D-DD,Depression / Deep Depression,2002355N04077,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-12-23T15:00:00Z,5.0,81.4,TS,33.0,DD,,,-1,33.0,True
CLS_00193,0,D-DD,Depression / Deep Depression,2002355N04077,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2002-12-25T18:00:00Z,8.2,86.7,TS,30.0,DD,,,-1,30.0,True
CLS_00194,0,D-DD,Depression / Deep Depression,2003007S10072,EBULA,SI,MM,south_indian_ocean,,2003-01-07T06:00:00Z,-10.8,71.2,TS,25.0,D,25.0,reunion,-1,25.0,True
CLS_00195,0,D-DD,Depression / Deep Depression,2002364S16045,DELFINA,SI,MM,south_indian_ocean,,2003-01-08T18:00:00Z,-24.4,38.4,TS,25.0,D,35.0,reunion,-1,35.0,True
CLS_00196,0,D-DD,Depression / Deep Depression,2003011S09182,AMI,SP,MM,pacific_ocean,southern_pacific,2003-01-11T12:00:00Z,-10.5,180.7,TS,30.0,DD,30.0,nadi,-1,30.0,True
CLS_00197,0,D-DD,Depression / Deep Depression,2003011N02180,YANYAN,WP,MM,pacific_ocean,western_pacific,2003-01-15T00:00:00Z,5.4,165.6,TS,25.0,D,,,-1,25.0,True
CLS_00198,0,D-DD,Depression / Deep Depression,2003025S16173,CILLA,SP,MM,pacific_ocean,southern_pacific,2003-01-25T21:00:00Z,-15.2,175.4,TS,25.0,D,,,-1,25.0,True
CLS_00199,0,D-DD,Depression / Deep Depression,2003025S16173,CILLA,SP,MM,pacific_ocean,southern_pacific,2003-01-29T12:00:00Z,-22.7,194.0,TS,30.0,DD,30.0,nadi,-1,30.0,True
CLS_00200,0,D-DD,Depression / Deep Depression,2003021S10163,BENI,SP,EA,pacific_ocean,southern_pacific,2003-02-01T18:00:00Z,-22.7,159.0,TS,25.0,D,,,-1,25.0,True
CLS_00201,0,D-DD,Depression / Deep Depression,2003034S12117,FIONA,SI,WA,south_indian_ocean,,2003-02-05T03:00:00Z,-11.7,112.2,TS,25.0,D,,,-1,25.0,True
CLS_00202,0,D-DD,Depression / Deep Depression,2003037S12061,GERRY,SI,MM,south_indian_ocean,,2003-02-07T21:00:00Z,-14.8,55.8,TS,25.0,D,,,-1,25.0,True
CLS_00203,0,D-DD,Depression / Deep Depression,2003035S10099,ISHA,SI,MM,south_indian_ocean,,2003-02-09T09:00:00Z,-10.3,85.6,TS,25.0,D,,,-1,25.0,True
CLS_00204,0,D-DD,Depression / Deep Depression,2003056S21042,JAPHET,SI,MM,south_indian_ocean,,2003-02-25T15:00:00Z,-22.4,42.6,TS,25.0,D,,,-1,25.0,True
CLS_00205,0,D-DD,Depression / Deep Depression,2003056S17119,GRAHAM,SI,WA,south_indian_ocean,,2003-03-01T06:00:00Z,-20.3,121.8,TS,25.0,D,35.0,bom,-1,35.0,True
CLS_00206,0,D-DD,Depression / Deep Depression,2003061S21148,ERICA,SP,EA,pacific_ocean,southern_pacific,2003-03-04T03:00:00Z,-20.5,153.3,TS,23.0,D,,,-1,23.0,True
CLS_00207,0,D-DD,Depression / Deep Depression,2003068S14172,ESETA,SP,MM,pacific_ocean,southern_pacific,2003-03-09T09:00:00Z,-14.2,172.2,TS,25.0,D,,,-1,25.0,True
CLS_00208,0,D-DD,Depression / Deep Depression,2003067S13130,CRAIG,SI,WA,south_indian_ocean,,2003-03-09T21:00:00Z,-10.8,130.6,TS,33.0,DD,45.0,bom,-1,45.0,True
CLS_00209,0,D-DD,Depression / Deep Depression,2003068S14172,ESETA,SP,MM,pacific_ocean,southern_pacific,2003-03-10T06:00:00Z,-15.9,172.4,TS,25.0,D,30.0,nadi,-1,30.0,True
CLS_00210,0,D-DD,Depression / Deep Depression,2003067S13130,CRAIG,SP,EA,pacific_ocean,southern_pacific,2003-03-13T00:00:00Z,-17.8,142.6,TS,25.0,D,,,-1,25.0,True
CLS_00211,0,D-DD,Depression / Deep Depression,2003103S14180,FILI,SP,MM,pacific_ocean,southern_pacific,2003-04-13T15:00:00Z,-14.4,-178.6,TS,28.0,DD,,,-1,28.0,True
CLS_00212,0,D-DD,Depression / Deep Depression,2003129N05091,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-05-09T06:00:00Z,4.2,91.0,TS,25.0,D,,,-1,25.0,True
CLS_00213,0,D-DD,Depression / Deep Depression,2003129N05091,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-05-09T21:00:00Z,5.5,90.3,TS,25.0,D,,,-1,25.0,True
CLS_00214,0,D-DD,Depression / Deep Depression,2003129N05091,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-05-10T09:00:00Z,7.2,90.1,TS,28.0,DD,25.0,newdelhi,-1,25.0,True
CLS_00215,0,D-DD,Depression / Deep Depression,2003129N05091,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-05-17T21:00:00Z,14.2,90.1,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_00216,0,D-DD,Depression / Deep Depression,2003138N04148,CHAN-HOM,WP,MM,pacific_ocean,western_pacific,2003-05-18T18:00:00Z,5.8,149.0,TS,20.0,D,,,-1,20.0,True
CLS_00217,0,D-DD,Depression / Deep Depression,2003144N16119,LINFA,WP,MM,pacific_ocean,western_pacific,2003-05-28T09:00:00Z,19.8,124.5,TS,30.0,DD,,,-1,30.0,True
CLS_00218,0,D-DD,Depression / Deep Depression,2003155S10172,GINA,SP,MM,pacific_ocean,southern_pacific,2003-06-04T00:00:00Z,-10.0,171.7,TS,25.0,D,,,-1,25.0,True
CLS_00219,0,D-DD,Depression / Deep Depression,2003158N08156,SOUDELOR,WP,MM,pacific_ocean,western_pacific,2003-06-10T03:00:00Z,9.5,144.2,TS,20.0,D,,,-1,20.0,True
CLS_00220,0,D-DD,Depression / Deep Depression,2003168N16257,BLANCA,EP,MM,pacific_ocean,eastern_pacific,2003-06-20T18:00:00Z,15.5,-106.0,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00221,0,D-DD,Depression / Deep Depression,2003192N14254,ENRIQUE,EP,MM,pacific_ocean,eastern_pacific,2003-07-13T15:00:00Z,19.9,-120.4,TS,33.0,DD,,,-1,33.0,True
CLS_00222,0,D-DD,Depression / Deep Depression,2003196N11137,KONI,WP,MM,pacific_ocean,western_pacific,2003-07-15T21:00:00Z,10.1,130.5,TS,28.0,DD,,,-1,28.0,True
CLS_00223,0,D-DD,Depression / Deep Depression,2003199N14255,FELICIA,EP,MM,pacific_ocean,eastern_pacific,2003-07-17T18:00:00Z,14.0,-105.3,TS,25.0,D,25.0,hurdat_epa,-1,25.0,True
CLS_00224,0,D-DD,Depression / Deep Depression,2003212N12130,MORAKOT,WP,MM,pacific_ocean,western_pacific,2003-07-31T00:00:00Z,12.8,129.3,TS,20.0,D,,,-1,20.0,True
CLS_00225,0,D-DD,Depression / Deep Depression,2003212N09150,ETAU,WP,MM,pacific_ocean,western_pacific,2003-08-01T21:00:00Z,9.4,144.0,TS,23.0,D,,,-1,23.0,True
CLS_00226,0,D-DD,Depression / Deep Depression,2003221N14249,HILDA,EP,MM,pacific_ocean,eastern_pacific,2003-08-09T15:00:00Z,13.9,-113.0,TS,30.0,DD,,,-1,30.0,True
CLS_00227,0,D-DD,Depression / Deep Depression,2003223N13224,UNNAMED,EP,CP,pacific_ocean,eastern_pacific,2003-08-14T18:00:00Z,14.1,-145.0,TS,25.0,D,25.0,hurdat_epa,-1,25.0,True
CLS_00228,0,D-DD,Depression / Deep Depression,2003226N07156,KROVANH,WP,MM,pacific_ocean,western_pacific,2003-08-18T18:00:00Z,18.1,138.3,TS,25.0,D,,tokyo,-1,25.0,True
CLS_00229,0,D-DD,Depression / Deep Depression,2003240N14230,JIMENA,EP,CP,pacific_ocean,eastern_pacific,2003-09-04T12:00:00Z,14.6,186.4,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00230,0,D-DD,Depression / Deep Depression,2003247N19249,KEVIN,EP,MM,pacific_ocean,eastern_pacific,2003-09-04T21:00:00Z,21.6,-115.0,TS,33.0,DD,,,-1,33.0,True
CLS_00231,0,D-DD,Depression / Deep Depression,2003257N15252,LINDA,EP,MM,pacific_ocean,eastern_pacific,2003-09-17T15:00:00Z,20.3,-116.9,TS,28.0,DD,,,-1,28.0,True
CLS_00232,0,D-DD,Depression / Deep Depression,2003259N13133,CHOI-WAN,WP,MM,pacific_ocean,western_pacific,2003-09-17T21:00:00Z,20.9,128.9,TS,28.0,DD,,,-1,28.0,True
CLS_00233,0,D-DD,Depression / Deep Depression,2003262N17254,MARTY,EP,MM,pacific_ocean,eastern_pacific,2003-09-24T00:00:00Z,30.5,-113.7,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00234,0,D-DD,Depression / Deep Depression,2003272S05066,ABAIMBA,SI,MM,south_indian_ocean,,2003-10-02T21:00:00Z,-6.0,67.4,TS,30.0,DD,,,-1,30.0,True
CLS_00235,0,D-DD,Depression / Deep Depression,2003276N12262,OLAF,EP,MM,pacific_ocean,eastern_pacific,2003-10-03T06:00:00Z,11.7,-98.4,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_00236,0,D-DD,Depression / Deep Depression,2003291N17147,PARMA,WP,MM,pacific_ocean,western_pacific,2003-10-20T09:00:00Z,20.2,143.1,TS,23.0,D,,,-1,23.0,True
CLS_00237,0,D-DD,Depression / Deep Depression,2003294N11112,UNNAMED,WP,MM,pacific_ocean,western_pacific,2003-10-21T15:00:00Z,12.0,112.9,TS,25.0,D,,,-1,25.0,True
CLS_00238,0,D-DD,Depression / Deep Depression,2003295N09101,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-10-24T21:00:00Z,12.5,99.1,TS,25.0,D,,,-1,25.0,True
CLS_00239,0,D-DD,Depression / Deep Depression,2003295N09101,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-10-25T18:00:00Z,13.2,95.1,TS,25.0,D,,,-1,25.0,True
CLS_00240,0,D-DD,Depression / Deep Depression,2003295N09101,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-10-26T06:00:00Z,13.3,93.3,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_00241,0,D-DD,Depression / Deep Depression,2003315N09067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2003-11-15T12:00:00Z,6.0,54.1,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_00242,0,D-DD,Depression / Deep Depression,2003315N09067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2003-11-16T00:00:00Z,5.9,53.5,TS,30.0,DD,,,-1,30.0,True
CLS_00243,0,D-DD,Depression / Deep Depression,2003315N09067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2003-11-17T03:00:00Z,4.0,51.6,TS,30.0,DD,,,-1,30.0,True
CLS_00244,0,D-DD,Depression / Deep Depression,2003315N09067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2003-11-17T18:00:00Z,2.7,51.6,TS,30.0,DD,,,-1,30.0,True
CLS_00245,0,D-DD,Depression / Deep Depression,2003338S09065,CELA,SI,MM,south_indian_ocean,,2003-12-06T00:00:00Z,-11.8,60.8,TS,30.0,DD,30.0,reunion,-1,30.0,True
CLS_00246,0,D-DD,Depression / Deep Depression,2003345N05092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-12-11T06:00:00Z,4.5,91.7,TS,25.0,D,,,-1,25.0,True
CLS_00247,0,D-DD,Depression / Deep Depression,2003345N05092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-12-11T18:00:00Z,5.3,89.9,TS,25.0,D,,,-1,25.0,True
CLS_00248,0,D-DD,Depression / Deep Depression,2003345N05092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-12-12T12:00:00Z,7.6,88.4,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_00249,0,D-DD,Depression / Deep Depression,2003345N05092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-12-13T00:00:00Z,8.4,87.8,TS,30.0,DD,,,-1,30.0,True
CLS_00250,0,D-DD,Depression / Deep Depression,2003340S07093,JANA,SI,MM,south_indian_ocean,,2003-12-15T03:00:00Z,-12.6,77.3,TS,25.0,D,,,-1,25.0,True
CLS_00251,0,D-DD,Depression / Deep Depression,2003345N05092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2003-12-16T06:00:00Z,17.7,81.5,TS,30.0,DD,,newdelhi,-1,30.0,True
CLS_00252,0,D-DD,Depression / Deep Depression,2003350S10140,DEBBIE,SP,EA,pacific_ocean,southern_pacific,2003-12-17T09:00:00Z,-9.3,136.2,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_00253,0,D-DD,Depression / Deep Depression,2003350S10140,DEBBIE,SP,EA,pacific_ocean,southern_pacific,2003-12-17T21:00:00Z,-9.5,135.4,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_00254,0,D-DD,Depression / Deep Depression,2003350S10140,DEBBIE,SI,WA,south_indian_ocean,,2003-12-22T03:00:00Z,-14.5,132.2,TS,25.0,D,15.0,bom,-1,15.0,True
CLS_00255,0,D-DD,Depression / Deep Depression,2003357N11142,UNNAMED,WP,MM,pacific_ocean,western_pacific,2003-12-23T15:00:00Z,12.3,138.7,TS,20.0,D,,,-1,20.0,True
CLS_00256,0,D-DD,Depression / Deep Depression,2003358S06067,DARIUS,SI,MM,south_indian_ocean,,2003-12-29T00:00:00Z,-9.8,65.1,TS,25.0,D,25.0,reunion,-1,25.0,True
CLS_00257,0,D-DD,Depression / Deep Depression,2004001S16124,KEN,SI,WA,south_indian_ocean,,2004-01-02T00:00:00Z,-16.5,121.1,TS,30.0,DD,,,-1,30.0,True
CLS_00258,0,D-DD,Depression / Deep Depression,2004028S06090,LINDA,SI,WA,south_indian_ocean,,2004-01-28T12:00:00Z,-7.1,90.7,TS,30.0,DD,20.0,bom,-1,20.0,True
CLS_00259,0,D-DD,Depression / Deep Depression,2004025S16044,ELITA,SI,MM,south_indian_ocean,,2004-01-31T03:00:00Z,-21.4,47.5,TS,25.0,D,,,-1,25.0,True
CLS_00260,0,D-DD,Depression / Deep Depression,2004041S14147,FRITZ,SP,EA,pacific_ocean,southern_pacific,2004-02-12T09:00:00Z,-16.7,138.8,TS,30.0,DD,,,-1,30.0,True
CLS_00261,0,D-DD,Depression / Deep Depression,2004056S18125,MONTY,SI,WA,south_indian_ocean,,2004-02-27T00:00:00Z,-19.2,120.4,TS,30.0,DD,25.0,bom,-1,25.0,True
