SAMPLE_ID,nearest_system_deg,nearest_system_nature,nearest_system_sid,nearest_ds_ts_mx_deg,systems_in_crop,natures_in_crop
NONCYCLONE_00338,20.230356082696815,TS,2022338N05100,20.230356082696815,0,
NONCYCLONE_00339,12.97589554227707,TS,2000236N17084,12.97589554227707,0,
NONCYCLONE_00340,11.177871568932874,TS,2005179N22088,11.177871568932874,0,
NONCYCLONE_00341,20.476383280926083,TS,2017163N20090,20.476383280926083,0,
NONCYCLONE_00342,44.17809824712248,TS,2006329N06150,44.17809824712248,0,
NONCYCLONE_00343,20.71552490439569,TS,2015207N22091,20.71552490439569,0,
NONCYCLONE_00344,19.50461868233971,TS,2024295N15092,19.50461868233971,0,
NONCYCLONE_00345,14.334122982687516,TS,2013339N09084,14.334122982687516,0,
NONCYCLONE_00346,21.107905889328222,TS,2021276N07131,21.107905889328222,0,
NONCYCLONE_00347,21.00792419246674,DS,2024329N04089,21.00792419246674,0,
NONCYCLONE_00348,14.4338375071289,TS,2000358N08086,14.4338375071289,0,
NONCYCLONE_00349,21.039915753842404,TS,2016308N13088,21.039915753842404,0,
NONCYCLONE_00350,24.660054000999487,TS,2006214N20088,24.660054000999487,0,
NONCYCLONE_00351,12.800000000000022,TS,2019296N15066,12.800000000000022,0,
NONCYCLONE_00352,28.424000579715226,DS,2019301N05081,28.424000579715226,0,
NONCYCLONE_00353,26.82351062866973,TS,2007151N14072,26.82351062866973,0,
NONCYCLONE_00354,22.116239486447054,TS,2009104N13088,22.116239486447054,0,
NONCYCLONE_00355,31.697193441564384,TS,2020291N18069,31.697193441564384,0,
NONCYCLONE_00356,10.665769240605469,TS,2018314N12093,10.665769240605469,0,
NONCYCLONE_00357,13.39792818816981,TS,2011310N11066,13.39792818816981,0,
NONCYCLONE_00358,46.369552081742384,DS,2018365N08115,46.369552081742384,0,
NONCYCLONE_00359,13.629405269529617,DS,2010136N09057,13.629405269529617,0,
NONCYCLONE_00360,24.10778039647641,TS,2005260N20091,24.10778039647641,0,
NONCYCLONE_00361,27.780820049688412,TS,2004319N10134,27.780820049688412,0,
NONCYCLONE_00362,16.47338927854155,TS,2017282N22088,16.47338927854155,0,
NONCYCLONE_00363,31.064301346139466,TS,2020353N06129,31.064301346139466,0,
NONCYCLONE_00364,15.40600986780314,TS,2014003N08086,15.40600986780314,0,
NONCYCLONE_00365,23.1895483002885,DS,2013128S05086,23.1895483002885,0,
NONCYCLONE_00366,30.09836901412987,TS,2004274N16069,30.09836901412987,0,
NONCYCLONE_00367,23.266831374396233,TS,2014309N13088,23.266831374396233,0,
NONCYCLONE_00368,10.451383065916003,TS,2022295N13093,10.451383065916003,0,
NONCYCLONE_00369,19.22423433541472,TS,2024238N25077,19.22423433541472,0,
NONCYCLONE_00370,27.438482995205838,TS,2022338N05100,27.438482995205838,0,
NONCYCLONE_00371,14.26208559687866,NR,2025252S09069,23.69931516106573,0,
NONCYCLONE_00372,23.23075985734435,TS,2020335N06090,23.23075985734435,0,
NONCYCLONE_00373,34.690815546815415,TS,2005210N21088,34.690815546815415,0,
NONCYCLONE_00374,14.20963311946138,TS,2016222N22089,14.20963311946138,0,
NONCYCLONE_00375,27.21259019790383,TS,2025233N15126,27.21259019790383,0,
NONCYCLONE_00376,26.66304876408066,DS,2005338N09093,26.66304876408066,0,
NONCYCLONE_00377,31.00721910764581,TS,2012296N06135,31.00721910764581,0,
NONCYCLONE_00378,67.04779269671407,TS,2020353N06129,67.04779269671407,0,
NONCYCLONE_00379,35.37561824623911,DS,2021276N07131,35.37561824623911,0,
NONCYCLONE_00380,26.898537336660098,DS,2006330S06049,26.898537336660098,0,
NONCYCLONE_00381,17.44564239334666,DS,2001163N20087,17.44564239334666,0,
NONCYCLONE_00382,37.56008777963121,TS,2008117N11090,37.56008777963121,0,
NONCYCLONE_00383,27.67556213195293,TS,2007314N10093,27.67556213195293,0,
NONCYCLONE_00384,17.9346079994337,TS,2019116N02090,17.9346079994337,0,
NONCYCLONE_00385,10.211138870751292,TS,2022295N13093,10.211138870751292,0,
NONCYCLONE_00386,23.65368512608603,TS,2023030N08087,23.65368512608603,0,
NONCYCLONE_00387,35.381724635258266,TS,2022062N06085,35.381724635258266,0,
NONCYCLONE_00388,31.966663319023166,DS,2010151N14065,31.966663319023166,0,
NONCYCLONE_00389,68.01896602758076,TS,2025229N22127,68.01896602758076,0,
NONCYCLONE_00390,6.891012535709029,TS,2003295N09101,6.891012535709029,1,TS
NONCYCLONE_00391,31.385661796723184,TS,2024329N04089,31.385661796723184,0,
NONCYCLONE_00392,20.152736841144698,NR,2025198S10090,23.719777183324172,0,
NONCYCLONE_00393,15.632844551041535,TS,2022347N12074,15.632844551041535,0,
NONCYCLONE_00394,11.721408352740116,TS,2003279N17084,11.721408352740116,0,
NONCYCLONE_00395,14.98769768686874,TS,2011160N18070,14.98769768686874,0,
NONCYCLONE_00396,14.7484402101897,TS,2012321N14090,14.7484402101897,0,
NONCYCLONE_00397,34.59725340763705,MX,2006330S06049,34.59725340763705,0,
NONCYCLONE_00398,23.1402378586621,TS,2002307S07070,23.1402378586621,0,
NONCYCLONE_00399,14.410354447001895,DS,2005338N09093,14.410354447001895,0,
NONCYCLONE_00400,19.04323091711107,TS,2013305N07141,19.04323091711107,0,
NONCYCLONE_00401,16.5742020748636,TS,2015207N22091,16.5742020748636,0,
NONCYCLONE_00402,14.891745291948363,TS,2019342N09062,14.891745291948363,0,
NONCYCLONE_00403,20.369124651110745,TS,2004307N09068,20.369124651110745,0,
NONCYCLONE_00404,15.823351468727168,TS,2001141N14068,15.823351468727168,0,
NONCYCLONE_00405,15.78352508316238,TS,2017319N15083,15.78352508316238,0,
NONCYCLONE_00406,39.450302633714614,TS,2010280N17085,39.450302633714614,0,
NONCYCLONE_00407,23.18755554749959,TS,2007151N14072,23.18755554749959,0,
NONCYCLONE_00408,22.377713210611656,TS,2004307N09068,22.377713210611656,0,
NONCYCLONE_00409,10.37934137573719,TS,2025295N09068,10.37934137573719,0,
NONCYCLONE_00410,30.252527087899207,TS,2025198N25082,30.252527087899207,0,
NONCYCLONE_00411,50.62719806430657,TS,2013324N07103,50.62719806430657,0,
NONCYCLONE_00412,15.027314108231447,TS,2021133N10071,15.027314108231447,0,
NONCYCLONE_00413,29.023684549583972,TS,2024238N25077,29.023684549583972,0,
NONCYCLONE_00414,17.937993060118362,TS,2001267N17070,17.937993060118362,0,
NONCYCLONE_00415,29.846163416981597,TS,2005330N09096,29.846163416981597,0,
NONCYCLONE_00416,15.729612827355947,TS,2024238N25077,15.729612827355947,0,
NONCYCLONE_00417,20.301743664968907,TS,2023156N10067,20.301743664968907,0,
NONCYCLONE_00418,20.77370241059667,TS,2019296N15066,20.77370241059667,0,
NONCYCLONE_00419,21.603473284327336,TS,2024238N25077,21.603473284327336,0,
NONCYCLONE_00420,39.11784559460163,TS,2011302N13062,39.11784559460163,0,
NONCYCLONE_00421,20.711225573039943,TS,2018136N11054,20.711225573039943,0,
NONCYCLONE_00422,15.081434204194279,TS,2006214N20088,15.081434204194279,0,
NONCYCLONE_00423,22.361447303881953,TS,2020136N10088,22.361447303881953,0,
NONCYCLONE_00424,12.807171725354813,TS,2015259N20084,12.807171725354813,0,
NONCYCLONE_00425,33.092554448668935,TS,2023156N10067,33.092554448668935,0,
NONCYCLONE_00426,19.502122475114152,TS,2005012N04090,19.502122475114152,0,
NONCYCLONE_00427,37.346329833922496,TS,2001313N12084,37.346329833922496,0,
NONCYCLONE_00428,23.644745705163835,TS,2023212N19090,23.644745705163835,0,
NONCYCLONE_00429,24.643602778811065,TS,2024255N24080,24.643602778811065,0,
NONCYCLONE_00430,21.97492723938623,DS,2007172N15088,21.97492723938623,0,
NONCYCLONE_00431,17.46468305782009,TS,2019296N15066,17.46468305782009,0,
NONCYCLONE_00432,19.76423968338713,TS,2005012N04090,19.76423968338713,0,
NONCYCLONE_00433,11.594286267403946,TS,2019296N15066,11.594286267403946,0,
NONCYCLONE_00434,12.82794256374977,TS,2019116N02090,12.82794256374977,0,
NONCYCLONE_00435,19.588735038012537,DS,2016335N07088,19.588735038012537,0,
NONCYCLONE_00436,16.955702405660126,TS,2013305N07141,16.955702405660126,0,
NONCYCLONE_00437,17.723176336405377,TS,2016341N08092,17.723176336405377,0,
NONCYCLONE_00438,37.400518465766545,TS,2009104N13088,37.400518465766545,0,
NONCYCLONE_00439,31.124774514140004,TS,2015301N11065,31.124774514140004,0,
NONCYCLONE_00440,31.442703947052397,TS,2006271N18089,31.442703947052397,0,
NONCYCLONE_00441,23.885541920862412,TS,2025295N09068,23.885541920862412,0,
NONCYCLONE_00442,36.24062398925236,TS,2006329N06150,36.24062398925236,0,
NONCYCLONE_00443,15.420137333595292,TS,2010137N10090,15.420137333595292,0,
NONCYCLONE_00444,29.372077243953193,TS,2006330S06049,29.372077243953193,0,
NONCYCLONE_00445,28.546361618558095,TS,2015280N13071,28.546361618558095,0,
NONCYCLONE_00446,13.19784347172404,TS,2007314N10093,13.19784347172404,0,
NONCYCLONE_00447,29.560150044524562,TS,2022324N10086,29.560150044524562,0,
NONCYCLONE_00448,28.721953248252312,TS,2020335N06090,28.721953248252312,0,
NONCYCLONE_00449,18.951370115397246,TS,2024238N25077,18.951370115397246,0,
NONCYCLONE_00450,20.594299424312332,TS,2005324N08085,20.594299424312332,0,
NONCYCLONE_00451,18.208699359668312,TS,2015312N11084,18.208699359668312,0,
NONCYCLONE_00452,29.87228384766695,TS,2013324N07103,29.87228384766695,0,
NONCYCLONE_00453,43.851543272844744,TS,2013281N12098,43.851543272844744,0,
NONCYCLONE_00454,29.019883864058393,TS,2003313S05079,29.019883864058393,0,
NONCYCLONE_00455,24.362408769288955,TS,2012357N09064,24.362408769288955,0,
NONCYCLONE_00456,33.113716125343196,TS,2023129N08091,33.113716125343196,0,
NONCYCLONE_00457,20.33375937786845,TS,2013281N12098,20.33375937786845,0,
NONCYCLONE_00458,19.00796270447576,TS,2016295N13089,19.00796270447576,0,
NONCYCLONE_00459,33.26670526830494,TS,2020285N15087,33.26670526830494,0,
NONCYCLONE_00460,38.55484477330717,TS,2013339N09084,38.55484477330717,0,
NONCYCLONE_00461,31.963604446148832,TS,2018263N17089,31.963604446148832,0,
NONCYCLONE_00462,19.436409516371288,DS,2024145N14087,19.436409516371288,0,
NONCYCLONE_00463,39.00388268131578,TS,2008298N16085,39.00388268131578,0,
NONCYCLONE_00464,26.823241160609093,TS,2009313N11072,26.823241160609093,0,
NONCYCLONE_00465,13.86083601223897,TS,2013339N09084,13.86083601223897,0,
NONCYCLONE_00466,22.64352419599724,TS,2018314N12093,22.64352419599724,0,
NONCYCLONE_00467,39.312879757707194,TS,2025198N25082,39.312879757707194,0,
NONCYCLONE_00468,32.33040736091427,TS,2011302N13062,32.33040736091427,0,
NONCYCLONE_00469,17.865189059823262,TS,2004307N09068,17.865189059823262,0,
NONCYCLONE_00470,31.023329866738916,TS,2016341N08092,31.023329866738916,0,
NONCYCLONE_00471,18.818556738749603,TS,2007300N11068,18.818556738749603,0,
NONCYCLONE_00472,12.043029393694907,TS,2022079N10093,12.043029393694907,0,
NONCYCLONE_00473,24.678596198531523,MX,2004333N06154,24.678596198531523,0,
NONCYCLONE_00474,22.786438390057405,TS,2019301N05081,22.786438390057405,0,
NONCYCLONE_00475,10.83596637966814,TS,2005349N06090,10.83596637966814,1,TS
NONCYCLONE_00476,15.031995593858635,TS,2017333N06082,15.031995593858635,0,
NONCYCLONE_00477,29.737999242382138,TS,2022254N20085,29.737999242382138,0,
NONCYCLONE_00478,11.669823795960324,TS,2016222N22089,11.669823795960324,0,
NONCYCLONE_00479,37.63368262547654,TS,2015157N13069,37.63368262547654,0,
NONCYCLONE_00480,17.847799517608518,TS,2015309N14067,17.847799517608518,0,
NONCYCLONE_00481,19.719837405198987,TS,2000358N08086,19.719837405198987,0,
NONCYCLONE_00482,20.88256386215161,TS,2014141N16091,20.88256386215161,0,
NONCYCLONE_00483,14.854637739556416,MX,2021335N08096,14.854637739556416,0,
NONCYCLONE_00484,20.910570643321773,MX,2011302N13062,20.910570643321773,0,
NONCYCLONE_00485,24.769647272789232,TS,2000331N09092,24.769647272789232,0,
NONCYCLONE_00486,18.79421195232112,MX,2022346S10098,18.79421195232112,0,
NONCYCLONE_00487,25.077946823597305,TS,2015259N20084,25.077946823597305,0,
NONCYCLONE_00488,44.18551814165838,TS,2017307N07102,44.18551814165838,0,
NONCYCLONE_00489,11.900373565722525,TS,2012321N14090,11.900373565722525,0,
NONCYCLONE_00490,31.813219241266065,TS,2016295N13089,31.813219241266065,0,
NONCYCLONE_00491,12.702925992854393,TS,2016222N22089,12.702925992854393,0,
NONCYCLONE_00492,45.61634822868228,TS,2022079N10093,45.61634822868228,0,
NONCYCLONE_00493,15.834267796884152,TS,2019116N02090,15.834267796884152,0,
NONCYCLONE_00494,10.646082974943608,DS,2020153N13072,10.646082974943608,0,
NONCYCLONE_00495,12.77115928984976,TS,2000331N09092,12.77115928984976,0,
NONCYCLONE_00496,13.376010779305457,TS,2002314N12083,13.376010779305457,0,
NONCYCLONE_00497,18.211075981076416,TS,2011302N13062,18.211075981076416,0,
NONCYCLONE_00498,10.492076125187248,TS,2013281N12098,10.492076125187248,0,
NONCYCLONE_00499,10.942547434673736,TS,2017333N06082,10.942547434673736,0,
NONCYCLONE_00500,55.15364911643502,TS,2006329N06150,55.15364911643502,0,
NONCYCLONE_00501,19.48378695938344,TS,2023156N10067,19.48378695938344,0,
NONCYCLONE_00502,25.987953663510122,TS,2023129N08091,25.987953663510122,0,
NONCYCLONE_00503,4.254112513481553,TS,2005262N13127,4.254112513481553,1,TS
NONCYCLONE_00504,33.84037404444637,TS,2006329N06150,33.84037404444637,0,
NONCYCLONE_00505,24.976328219992244,TS,2022338N05100,24.976328219992244,0,
NONCYCLONE_00506,19.319902469662598,TS,2005257N20069,19.319902469662598,0,
NONCYCLONE_00507,15.697212166634886,TS,2021133N10071,15.697212166634886,0,
NONCYCLONE_00508,15.696506212899637,TS,2019273N23070,15.696506212899637,0,
NONCYCLONE_00509,11.638322030864375,TS,2015312N11084,11.638322030864375,0,
NONCYCLONE_00510,23.4073046079664,TS,2005257N15120,23.4073046079664,0,
NONCYCLONE_00511,15.006786908267214,TS,2005012N04090,15.006786908267214,0,
NONCYCLONE_00512,30.724266941595296,TS,2020291N18069,30.724266941595296,0,
NONCYCLONE_00513,15.941808053700056,TS,2024295N15092,15.941808053700056,0,
NONCYCLONE_00514,12.778881841737402,TS,2016295N13089,12.778881841737402,0,
NONCYCLONE_00515,39.69440804109193,DS,2005349N06090,39.69440804109193,0,
NONCYCLONE_00516,11.116275999212156,TS,2024329N04089,11.116275999212156,1,TS
NONCYCLONE_00517,37.210035188393306,TS,2005330N09096,37.210035188393306,0,
NONCYCLONE_00518,26.40676777492074,TS,2010293N17093,26.40676777492074,0,
NONCYCLONE_00519,11.103232816933259,TS,2003315N09067,11.103232816933259,0,
NONCYCLONE_00520,15.170976292179038,TS,2018314N12093,15.170976292179038,0,
NONCYCLONE_00521,19.645272014259003,TS,2016341N08092,19.645272014259003,0,
NONCYCLONE_00522,14.560045708432705,TS,2009313N11072,14.560045708432705,0,
NONCYCLONE_00523,22.225747721471965,TS,2004274N16069,22.225747721471965,0,
NONCYCLONE_00524,10.707886813211118,MX,2021143N15090,10.707886813211118,0,
NONCYCLONE_00525,21.709561571183475,DS,2004274N16069,21.709561571183475,0,
NONCYCLONE_00526,27.17082749689728,TS,2025198N25082,27.17082749689728,0,
NONCYCLONE_00527,16.398756917654485,TS,2015157N13069,16.398756917654485,0,
NONCYCLONE_00528,14.422702868567825,TS,2005179N22088,14.422702868567825,0,
NONCYCLONE_00529,28.37252100644963,TS,2005338N09093,28.37252100644963,0,
NONCYCLONE_00530,20.690616786735532,TS,2021267N18094,20.690616786735532,0,
NONCYCLONE_00531,33.589321527094576,TS,2003295N09101,33.589321527094576,0,
NONCYCLONE_00532,10.959427702321062,MX,2006271N18089,10.959427702321062,0,
NONCYCLONE_00533,13.978707079216633,TS,2020296N19087,13.978707079216633,0,
NONCYCLONE_00534,19.825357641165994,TS,2008223N20086,19.825357641165994,0,
NONCYCLONE_00535,17.325329444458315,TS,2006264N23087,17.325329444458315,0,
NONCYCLONE_00536,36.83215489001362,TS,2005349N06090,36.83215489001362,0,
NONCYCLONE_00537,38.2319613606366,TS,2008338N06092,38.2319613606366,0,
NONCYCLONE_00538,11.516767670706633,TS,2009344N06085,11.516767670706633,0,
NONCYCLONE_00539,20.014899152045764,TS,2016178N22068,20.014899152045764,0,
NONCYCLONE_00540,12.432933906900574,TS,2021267N18094,12.432933906900574,0,
NONCYCLONE_00541,54.542419946147945,TS,2010302S08098,54.542419946147945,0,
NONCYCLONE_00542,18.030003680390244,TS,2006214N20088,18.030003680390244,0,
NONCYCLONE_00543,19.369649978754097,TS,2004162N18068,19.369649978754097,0,
NONCYCLONE_00544,38.249832971284796,TS,2013305N07141,38.249832971284796,0,
NONCYCLONE_00545,34.31770701401374,DS,2021312N07090,34.31770701401374,0,
NONCYCLONE_00546,20.985953841029396,TS,2024238N25077,20.985953841029396,0,
NONCYCLONE_00547,46.17071353830299,TS,2001361N01106,46.17071353830299,0,
NONCYCLONE_00548,10.906540557326164,TS,2013322N13090,10.906540557326164,0,
NONCYCLONE_00549,21.325195557049213,TS,2018227N20086,21.325195557049213,0,
NONCYCLONE_00550,22.853322571328686,DS,2019160N11073,22.853322571328686,0,
NONCYCLONE_00551,30.31668872040849,TS,2004319N10134,30.31668872040849,0,
NONCYCLONE_00552,14.221353335050896,TS,2023317N10094,14.221353335050896,0,
NONCYCLONE_00553,28.302761847727776,TS,2005260N20091,28.302761847727776,0,
NONCYCLONE_00554,42.39683155860522,TS,2006114N08090,42.39683155860522,0,
NONCYCLONE_00555,29.622811504364613,TS,2013211N21088,29.622811504364613,0,
NONCYCLONE_00556,24.25674709720508,TS,2007172N15088,24.25674709720508,0,
NONCYCLONE_00557,17.99778113828859,TS,2022356N09085,17.99778113828859,0,
NONCYCLONE_00558,21.704079568457587,TS,2016341N08092,21.704079568457587,0,
NONCYCLONE_00559,10.246955422749132,TS,2016295N13089,10.246955422749132,0,
NONCYCLONE_00560,18.04536158582711,TS,2008338N06092,18.04536158582711,0,
NONCYCLONE_00561,21.061721411385374,DS,2005338N09093,21.061721411385374,0,
NONCYCLONE_00562,10.777541538886005,TS,2015173N20067,10.777541538886005,1,TS
NONCYCLONE_00563,27.826514250495354,TS,2021267N18094,27.826514250495354,0,
NONCYCLONE_00564,10.548030309885727,TS,2002126N09068,10.548030309885727,0,
NONCYCLONE_00565,49.254947130595944,TS,2022295N13093,49.254947130595944,0,
NONCYCLONE_00566,19.078503614641093,TS,2013130N04093,19.078503614641093,0,
NONCYCLONE_00567,33.09306788408073,TS,2022221N21086,33.09306788408073,0,
NONCYCLONE_00568,24.55051591976638,TS,2001281N18071,24.55051591976638,0,
NONCYCLONE_00569,19.54986066219905,DS,2019335N05058,19.54986066219905,0,
NONCYCLONE_00570,19.551015287232847,DS,2007178N18089,19.551015287232847,0,
NONCYCLONE_00571,13.614990069413617,TS,2024252N18087,13.614990069413617,0,
NONCYCLONE_00572,10.038440184543374,TS,2022356N09085,10.038440184543374,0,
NONCYCLONE_00573,14.212472188023469,TS,2015157N13069,14.212472188023469,0,
NONCYCLONE_00574,23.198964966757732,TS,2005172N22069,23.198964966757732,0,
NONCYCLONE_00575,11.914759580332845,TS,2008293N09060,11.914759580332845,0,
NONCYCLONE_00576,20.163370204076735,TS,2007151N14072,20.163370204076735,0,
NONCYCLONE_00577,38.0163631893873,TS,2020136N10088,38.0163631893873,0,
NONCYCLONE_00578,25.621950287460187,TS,2007300N11068,25.621950287460187,0,
NONCYCLONE_00579,31.2296943603254,TS,2013339N09084,31.2296943603254,0,
NONCYCLONE_00580,19.017918346783716,TS,2019160N11073,19.017918346783716,0,
NONCYCLONE_00581,32.245021949692386,TS,2022126N07095,32.245021949692386,0,
NONCYCLONE_00582,47.73488480541723,TS,2025260N13138,47.73488480541723,0,
NONCYCLONE_00583,28.273720652882066,DS,2005298N12088,28.273720652882066,0,
NONCYCLONE_00584,16.104105372853176,TS,2023212N19090,16.104105372853176,0,
NONCYCLONE_00585,16.94487032104526,TS,2019302N11118,16.94487032104526,0,
NONCYCLONE_00586,34.80396948536994,TS,2006214N20088,34.80396948536994,0,
NONCYCLONE_00587,36.478919517230445,TS,2008117N11090,36.478919517230445,0,
NONCYCLONE_00588,17.13765127678387,TS,2012301N11087,17.13765127678387,0,
NONCYCLONE_00589,25.672920106775134,TS,2025295N09068,25.672920106775134,0,
NONCYCLONE_00590,19.567818021850332,MX,2015280N13071,19.567818021850332,0,
NONCYCLONE_00591,16.150509601703014,TS,2022347N12074,16.150509601703014,0,
NONCYCLONE_00592,15.342874151477492,TS,2025198N25082,15.342874151477492,0,
NONCYCLONE_00593,26.60472021141886,TS,2010305N06105,26.60472021141886,0,
NONCYCLONE_00594,42.2187891236799,DS,2004312S05085,42.2187891236799,0,
NONCYCLONE_00595,42.41466625534479,TS,2022324N10086,42.41466625534479,0,
NONCYCLONE_00596,34.191669315200414,TS,2011302N13062,34.191669315200414,0,
NONCYCLONE_00597,12.1049935267321,TS,2008117N11090,12.1049935267321,0,
NONCYCLONE_00598,28.56521395929677,TS,2007151N14072,28.56521395929677,0,
NONCYCLONE_00599,24.493720497286365,TS,2022140N16097,24.493720497286365,0,
NONCYCLONE_00600,33.03563124082381,TS,2019329N09160,33.03563124082381,0,
NONCYCLONE_00601,18.343189107229104,TS,2010151N14065,18.343189107229104,0,
NONCYCLONE_00602,20.689310198838168,TS,2013305N07141,20.689310198838168,0,
NONCYCLONE_00603,20.164499633085462,DS,2021133N10071,20.164499633085462,0,
NONCYCLONE_00604,43.094652388905786,TS,2006241N20088,43.094652388905786,0,
NONCYCLONE_00605,18.39549219795257,TS,2022338N05100,18.39549219795257,0,
